patient	cluster	entrez	gene	source	subtype	id	name
NP19	0	55127	HEATR1	go	BP	GO:0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)
NP19	0	55127	HEATR1	go	BP	GO:0006364	rRNA processing
NP19	0	55127	HEATR1	go	BP	GO:0045943	positive regulation of transcription from RNA polymerase I promoter
NP17	0	55135	WRAP53	go	BP	GO:0007004	telomere maintenance via telomerase
NP17	0	55135	WRAP53	go	BP	GO:0032203	telomere formation via telomerase
NP17	0	55135	WRAP53	go	BP	GO:0032212	positive regulation of telomere maintenance via telomerase
NP17	0	55135	WRAP53	go	BP	GO:0051973	positive regulation of telomerase activity
NP17	0	55135	WRAP53	go	BP	GO:0070200	establishment of protein localization to telomere
NP17	0	55135	WRAP53	go	BP	GO:0090666	scaRNA localization to Cajal body
NP17	0	55135	WRAP53	go	BP	GO:0090671	telomerase RNA localization to Cajal body
NP17	0	55135	WRAP53	go	BP	GO:1904851	positive regulation of establishment of protein localization to telomere
NP17	0	55135	WRAP53	go	BP	GO:1904867	protein localization to Cajal body
NP19	0	55165	CEP55	go	BP	GO:0000281	mitotic cytokinesis
NP19	0	55165	CEP55	go	BP	GO:0000920	cell separation after cytokinesis
NP19	0	55165	CEP55	go	BP	GO:0045184	establishment of protein localization
NP11	0	55243	KIRREL1	go	BP	GO:0001933	negative regulation of protein phosphorylation
NP11	0	55243	KIRREL1	go	BP	GO:0007588	excretion
NP11	0	55243	KIRREL1	go	BP	GO:0016337	single organismal cell-cell adhesion
NP11	0	55243	KIRREL1	go	BP	GO:0030838	positive regulation of actin filament polymerization
NP10	1	55294	FBXW7	go	BP	GO:0000209	protein polyubiquitination
NP10	1	55294	FBXW7	go	BP	GO:0001944	vasculature development
NP10	1	55294	FBXW7	go	BP	GO:0007062	sister chromatid cohesion
NP10	1	55294	FBXW7	go	BP	GO:0010868	negative regulation of triglyceride biosynthetic process
NP10	1	55294	FBXW7	go	BP	GO:0010883	regulation of lipid storage
NP10	1	55294	FBXW7	go	BP	GO:0016032	viral process
NP10	1	55294	FBXW7	go	BP	GO:0016567	protein ubiquitination
NP10	1	55294	FBXW7	go	BP	GO:0031146	SCF-dependent proteasomal ubiquitin-dependent protein catabolic process
NP10	1	55294	FBXW7	go	BP	GO:0031398	positive regulation of protein ubiquitination
NP10	1	55294	FBXW7	go	BP	GO:0032876	negative regulation of DNA endoreduplication
NP10	1	55294	FBXW7	go	BP	GO:0032880	regulation of protein localization
NP10	1	55294	FBXW7	go	BP	GO:0045741	positive regulation of epidermal growth factor-activated receptor activity
NP10	1	55294	FBXW7	go	BP	GO:0045746	negative regulation of Notch signaling pathway
NP10	1	55294	FBXW7	go	BP	GO:0050821	protein stabilization
NP10	1	55294	FBXW7	go	BP	GO:0051443	positive regulation of ubiquitin-protein transferase activity
NP10	1	55294	FBXW7	go	BP	GO:0055088	lipid homeostasis
NP10	1	55294	FBXW7	go	BP	GO:0070374	positive regulation of ERK1 and ERK2 cascade
NP10	1	55294	FBXW7	go	BP	GO:1901800	positive regulation of proteasomal protein catabolic process
NP10	1	55294	FBXW7	go	BP	GO:1902806	regulation of cell cycle G1/S phase transition
NP10	1	55294	FBXW7	go	BP	GO:1903146	regulation of mitophagy
NP10	1	55294	FBXW7	go	BP	GO:1903378	positive regulation of oxidative stress-induced neuron intrinsic apoptotic signaling pathway
NP10	1	55294	FBXW7	go	BP	GO:1903955	positive regulation of protein targeting to mitochondrion
NP10	1	55294	FBXW7	go	BP	GO:2000060	positive regulation of protein ubiquitination involved in ubiquitin-dependent protein catabolic process
NP10	1	55294	FBXW7	go	BP	GO:2000346	negative regulation of hepatocyte proliferation
NP10	1	55294	FBXW7	go	BP	GO:2000639	negative regulation of SREBP signaling pathway
NP12	0	55466	DNAJA4	go	BP	GO:0009408	response to heat
NP12	0	55466	DNAJA4	go	BP	GO:0042026	protein refolding
NP12	0	55466	DNAJA4	go	BP	GO:0090084	negative regulation of inclusion body assembly
NP12	0	55512	SMPD3	go	BP	GO:0002244	hematopoietic progenitor cell differentiation
NP12	0	55512	SMPD3	go	BP	GO:0006685	sphingomyelin catabolic process
NP12	0	55512	SMPD3	go	BP	GO:0006687	glycosphingolipid metabolic process
NP12	0	55512	SMPD3	go	BP	GO:0007049	cell cycle
NP12	0	55512	SMPD3	go	BP	GO:0030072	peptide hormone secretion
NP12	0	55512	SMPD3	go	BP	GO:1903543	positive regulation of exosomal secretion
NP12	0	55512	SMPD3	go	BP	GO:2000304	positive regulation of ceramide biosynthetic process
NP19	0	55534	MAML3	go	BP	GO:0006367	transcription initiation from RNA polymerase II promoter
NP19	0	55534	MAML3	go	BP	GO:0007219	Notch signaling pathway
NP19	0	55534	MAML3	go	BP	GO:0007221	positive regulation of transcription of Notch receptor target
NP19	0	55534	MAML3	go	BP	GO:0045944	positive regulation of transcription from RNA polymerase II promoter
NP11	0	55568	GALNT10	go	BP	GO:0006493	protein O-linked glycosylation
NP11	0	55568	GALNT10	go	BP	GO:0016266	O-glycan processing
NP11	0	55603	FAM46A	go	BP	GO:0010468	regulation of gene expression
NP11	0	55603	FAM46A	go	BP	GO:0030193	regulation of blood coagulation
NP17	0	55607	PPP1R9A	go	BP	GO:0007015	actin filament organization
NP17	0	55607	PPP1R9A	go	BP	GO:0007568	aging
NP17	0	55607	PPP1R9A	go	BP	GO:0019722	calcium-mediated signaling
NP17	0	55607	PPP1R9A	go	BP	GO:0030833	regulation of actin filament polymerization
NP17	0	55607	PPP1R9A	go	BP	GO:0031175	neuron projection development
NP17	0	55607	PPP1R9A	go	BP	GO:0045860	positive regulation of protein kinase activity
NP17	0	55607	PPP1R9A	go	BP	GO:0051489	regulation of filopodium assembly
NP17	0	55607	PPP1R9A	go	BP	GO:0051497	negative regulation of stress fiber assembly
NP17	0	55607	PPP1R9A	go	BP	GO:0051823	regulation of synapse structural plasticity
NP17	0	55607	PPP1R9A	go	BP	GO:0051963	regulation of synapse assembly
NP17	0	55607	PPP1R9A	go	BP	GO:0060079	excitatory postsynaptic potential
NP17	0	55607	PPP1R9A	go	BP	GO:0060999	positive regulation of dendritic spine development
NP17	0	55607	PPP1R9A	go	BP	GO:0061001	regulation of dendritic spine morphogenesis
NP17	0	55607	PPP1R9A	go	BP	GO:0097237	cellular response to toxic substance
NP17	0	55607	PPP1R9A	go	BP	GO:1900272	negative regulation of long-term synaptic potentiation
NP17	0	55607	PPP1R9A	go	BP	GO:1900454	positive regulation of long term synaptic depression
NP17	0	55607	PPP1R9A	go	BP	GO:1904049	negative regulation of spontaneous neurotransmitter secretion
NP11	0	55620	STAP2	go	BP	GO:0042517	positive regulation of tyrosine phosphorylation of Stat3 protein
NP12	0	55620	STAP2	go	BP	GO:0042517	positive regulation of tyrosine phosphorylation of Stat3 protein
NP11	0	55655	NLRP2	go	BP	GO:0006915	apoptotic process
NP11	0	55655	NLRP2	go	BP	GO:0006954	inflammatory response
NP11	0	55655	NLRP2	go	BP	GO:0043280	positive regulation of cysteine-type endopeptidase activity involved in apoptotic process
NP11	0	55655	NLRP2	go	BP	GO:0045087	innate immune response
NP11	0	55655	NLRP2	go	BP	GO:0050718	positive regulation of interleukin-1 beta secretion
NP16	0	55703	POLR3B	go	BP	GO:0006383	transcription from RNA polymerase III promoter
NP16	0	55703	POLR3B	go	BP	GO:0032481	positive regulation of type I interferon production
NP16	0	55703	POLR3B	go	BP	GO:0032728	positive regulation of interferon-beta production
NP16	0	55703	POLR3B	go	BP	GO:0045087	innate immune response
NP16	0	55703	POLR3B	go	BP	GO:0045089	positive regulation of innate immune response
NP16	0	55703	POLR3B	go	BP	GO:0051607	defense response to virus
NP17	0	55754	TMEM30A	go	BP	GO:0006855	drug transmembrane transport
NP17	0	55754	TMEM30A	go	BP	GO:0010976	positive regulation of neuron projection development
NP17	0	55754	TMEM30A	go	BP	GO:0036010	protein localization to endosome
NP17	0	55754	TMEM30A	go	BP	GO:0045332	phospholipid translocation
NP17	0	55754	TMEM30A	go	BP	GO:0070863	positive regulation of protein exit from endoplasmic reticulum
NP11	0	55769	ZNF83	go	BP	GO:0006351	transcription, DNA-templated
NP11	0	55769	ZNF83	go	BP	GO:0006355	regulation of transcription, DNA-templated
NP16	0	55777	MBD5	go	BP	GO:0007399	nervous system development
NP16	0	55777	MBD5	go	BP	GO:0040014	regulation of multicellular organism growth
NP16	0	55777	MBD5	go	BP	GO:0042593	glucose homeostasis
NP16	0	55777	MBD5	go	BP	GO:0044708	single-organism behavior
NP16	0	55777	MBD5	go	BP	GO:0060399	positive regulation of growth hormone receptor signaling pathway
NP11	0	55786	ZNF415	go	BP	GO:0006351	transcription, DNA-templated
NP11	0	55786	ZNF415	go	BP	GO:0006355	regulation of transcription, DNA-templated
NP11	0	55806	HR	go	BP	GO:0006351	transcription, DNA-templated
NP11	0	55806	HR	go	BP	GO:0006355	regulation of transcription, DNA-templated
NP11	0	55806	HR	go	BP	GO:0033169	histone H3-K9 demethylation
NP11	0	55806	HR	go	BP	GO:0045892	negative regulation of transcription, DNA-templated
NP11	0	55806	HR	go	BP	GO:0055114	oxidation-reduction process
NP14	1	55857	KIZ	go	BP	GO:0007051	spindle organization
NP10	9	55911	APOBR	go	BP	GO:0006641	triglyceride metabolic process
NP10	9	55911	APOBR	go	BP	GO:0006869	lipid transport
NP10	9	55911	APOBR	go	BP	GO:0006898	receptor-mediated endocytosis
NP10	9	55911	APOBR	go	BP	GO:0008203	cholesterol metabolic process
NP11	0	56061	UBFD1	go	BP	GO:0098609	cell-cell adhesion
NP17	0	56114	PCDHGA1	go	BP	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules
NP17	0	56124	PCDHB12	go	BP	GO:0007155	cell adhesion
NP17	0	56124	PCDHB12	go	BP	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules
NP17	0	56124	PCDHB12	go	BP	GO:0007399	nervous system development
NP11	0	56147	PCDHA1	go	BP	GO:0007155	cell adhesion
NP11	0	56147	PCDHA1	go	BP	GO:0007156	homophilic cell adhesion via plasma membrane adhesion molecules
NP11	0	56147	PCDHA1	go	BP	GO:0007399	nervous system development
NP11	0	56655	POLE4	go	BP	GO:0043966	histone H3 acetylation
NP11	0	56655	POLE4	go	BP	GO:0071897	DNA biosynthetic process
NP16	0	56894	AGPAT3	go	BP	GO:0006654	phosphatidic acid biosynthetic process
NP16	0	56894	AGPAT3	go	BP	GO:0008654	phospholipid biosynthetic process
NP16	0	56894	AGPAT3	go	BP	GO:0016024	CDP-diacylglycerol biosynthetic process
NP16	0	56894	AGPAT3	go	BP	GO:0019432	triglyceride biosynthetic process
NP10	1	56896	DPYSL5	go	BP	GO:0007165	signal transduction
NP10	1	56896	DPYSL5	go	BP	GO:0007399	nervous system development
NP10	1	56896	DPYSL5	go	BP	GO:0007411	axon guidance
NP11	0	56912	IFT46	go	BP	GO:0007224	smoothened signaling pathway
NP11	0	56912	IFT46	go	BP	GO:0008150	biological_process
NP11	0	56912	IFT46	go	BP	GO:0042073	intraciliary transport
NP11	0	56912	IFT46	go	BP	GO:0042384	cilium assembly
NP11	0	56912	IFT46	go	BP	GO:0050821	protein stabilization
NP19	0	56940	DUSP22	go	BP	GO:0000122	negative regulation of transcription from RNA polymerase II promoter
NP19	0	56940	DUSP22	go	BP	GO:0000188	inactivation of MAPK activity
NP19	0	56940	DUSP22	go	BP	GO:0002710	negative regulation of T cell mediated immunity
NP19	0	56940	DUSP22	go	BP	GO:0006470	protein dephosphorylation
NP19	0	56940	DUSP22	go	BP	GO:0006915	apoptotic process
NP19	0	56940	DUSP22	go	BP	GO:0007179	transforming growth factor beta receptor signaling pathway
NP19	0	56940	DUSP22	go	BP	GO:0007275	multicellular organism development
NP19	0	56940	DUSP22	go	BP	GO:0008283	cell proliferation
NP19	0	56940	DUSP22	go	BP	GO:0035335	peptidyl-tyrosine dephosphorylation
NP19	0	56940	DUSP22	go	BP	GO:0042127	regulation of cell proliferation
NP19	0	56940	DUSP22	go	BP	GO:0046330	positive regulation of JNK cascade
NP19	0	56940	DUSP22	go	BP	GO:0050860	negative regulation of T cell receptor signaling pathway
NP19	0	56940	DUSP22	go	BP	GO:0050868	negative regulation of T cell activation
NP12	0	56963	RGMA	go	BP	GO:0030509	BMP signaling pathway
NP12	0	56963	RGMA	go	BP	GO:0045944	positive regulation of transcription from RNA polymerase II promoter
NP12	0	56963	RGMA	go	BP	GO:0048681	negative regulation of axon regeneration
NP10	3	56999	ADAMTS9	go	BP	GO:0006508	proteolysis
NP10	3	56999	ADAMTS9	go	BP	GO:0006516	glycoprotein catabolic process
NP10	3	56999	ADAMTS9	go	BP	GO:0007275	multicellular organism development
NP10	3	56999	ADAMTS9	go	BP	GO:0015031	protein transport
NP10	3	56999	ADAMTS9	go	BP	GO:0016192	vesicle-mediated transport
NP10	3	56999	ADAMTS9	go	BP	GO:0045636	positive regulation of melanocyte differentiation
NP16	0	57124	CD248	go	BP	GO:0008150	biological_process
NP16	0	57124	CD248	go	BP	GO:0008284	positive regulation of cell proliferation
NP16	0	57124	CD248	go	BP	GO:0016477	cell migration
NP16	0	57124	CD248	go	BP	GO:0048535	lymph node development
NP16	0	57124	CD248	go	BP	GO:0060033	anatomical structure regression
NP16	0	57124	CD248	go	BP	GO:2000353	positive regulation of endothelial cell apoptotic process
NP12	0	57128	LYRM4	go	BP	GO:0044281	small molecule metabolic process
NP11	0	57139	RGL3	go	BP	GO:0007264	small GTPase mediated signal transduction
NP11	0	57139	RGL3	go	BP	GO:0043547	positive regulation of GTPase activity
NP17	0	57205	ATP10D	go	BP	GO:0006812	cation transport
NP17	0	57205	ATP10D	go	BP	GO:0034220	ion transmembrane transport
NP17	0	57205	ATP10D	go	BP	GO:0045332	phospholipid translocation
NP11	0	57210	SLC45A4	go	BP	GO:0015770	sucrose transport
NP19	0	57216	VANGL2	go	BP	GO:0001736	establishment of planar polarity
NP19	0	57216	VANGL2	go	BP	GO:0001843	neural tube closure
NP19	0	57216	VANGL2	go	BP	GO:0001942	hair follicle development
NP19	0	57216	VANGL2	go	BP	GO:0001947	heart looping
NP19	0	57216	VANGL2	go	BP	GO:0003149	membranous septum morphogenesis
NP19	0	57216	VANGL2	go	BP	GO:0003150	muscular septum morphogenesis
NP19	0	57216	VANGL2	go	BP	GO:0003402	planar cell polarity pathway involved in axis elongation
NP19	0	57216	VANGL2	go	BP	GO:0007266	Rho protein signal transduction
NP19	0	57216	VANGL2	go	BP	GO:0009952	anterior/posterior pattern specification
NP19	0	57216	VANGL2	go	BP	GO:0015012	heparan sulfate proteoglycan biosynthetic process
NP19	0	57216	VANGL2	go	BP	GO:0022007	convergent extension involved in neural plate elongation
NP19	0	57216	VANGL2	go	BP	GO:0030111	regulation of Wnt signaling pathway
NP19	0	57216	VANGL2	go	BP	GO:0032835	glomerulus development
NP19	0	57216	VANGL2	go	BP	GO:0032956	regulation of actin cytoskeleton organization
NP19	0	57216	VANGL2	go	BP	GO:0035019	somatic stem cell population maintenance
NP19	0	57216	VANGL2	go	BP	GO:0035058	nonmotile primary cilium assembly
NP19	0	57216	VANGL2	go	BP	GO:0035787	cell migration involved in kidney development
NP19	0	57216	VANGL2	go	BP	GO:0036342	post-anal tail morphogenesis
NP19	0	57216	VANGL2	go	BP	GO:0036514	dopaminergic neuron axon guidance
NP19	0	57216	VANGL2	go	BP	GO:0036515	serotonergic neuron axon guidance
NP19	0	57216	VANGL2	go	BP	GO:0042060	wound healing
NP19	0	57216	VANGL2	go	BP	GO:0043507	positive regulation of JUN kinase activity
NP19	0	57216	VANGL2	go	BP	GO:0045176	apical protein localization
NP19	0	57216	VANGL2	go	BP	GO:0045197	establishment or maintenance of epithelial cell apical/basal polarity
NP19	0	57216	VANGL2	go	BP	GO:0048103	somatic stem cell division
NP19	0	57216	VANGL2	go	BP	GO:0048105	establishment of body hair planar orientation
NP19	0	57216	VANGL2	go	BP	GO:0048546	digestive tract morphogenesis
NP19	0	57216	VANGL2	go	BP	GO:0060028	convergent extension involved in axis elongation
NP19	0	57216	VANGL2	go	BP	GO:0060122	inner ear receptor stereocilium organization
NP19	0	57216	VANGL2	go	BP	GO:0060488	orthogonal dichotomous subdivision of terminal units involved in lung branching morphogenesis
NP19	0	57216	VANGL2	go	BP	GO:0060489	planar dichotomous subdivision of terminal units involved in lung branching morphogenesis
NP19	0	57216	VANGL2	go	BP	GO:0060490	lateral sprouting involved in lung morphogenesis
NP19	0	57216	VANGL2	go	BP	GO:0060993	kidney morphogenesis
NP19	0	57216	VANGL2	go	BP	GO:0061346	planar cell polarity pathway involved in heart morphogenesis
NP19	0	57216	VANGL2	go	BP	GO:0090103	cochlea morphogenesis
NP19	0	57216	VANGL2	go	BP	GO:0090177	establishment of planar polarity involved in neural tube closure
NP19	0	57216	VANGL2	go	BP	GO:0090179	planar cell polarity pathway involved in neural tube closure
NP19	0	57216	VANGL2	go	BP	GO:1904938	planar cell polarity pathway involved in axon guidance
NP16	0	57338	JPH3	go	BP	GO:0007612	learning
NP16	0	57338	JPH3	go	BP	GO:0007613	memory
NP16	0	57338	JPH3	go	BP	GO:0035640	exploration behavior
NP16	0	57338	JPH3	go	BP	GO:0040011	locomotion
NP16	0	57338	JPH3	go	BP	GO:0048168	regulation of neuronal synaptic plasticity
NP16	0	57338	JPH3	go	BP	GO:0050885	neuromuscular process controlling balance
NP16	0	57338	JPH3	go	BP	GO:0051209	release of sequestered calcium ion into cytosol
NP16	0	57338	JPH3	go	BP	GO:0060314	regulation of ryanodine-sensitive calcium-release channel activity
NP16	0	57338	JPH3	go	BP	GO:0060402	calcium ion transport into cytosol
NP11	0	57451	TENM2	go	BP	GO:0000122	negative regulation of transcription from RNA polymerase II promoter
NP19	0	57451	TENM2	go	BP	GO:0000122	negative regulation of transcription from RNA polymerase II promoter
NP11	0	57451	TENM2	go	BP	GO:0006351	transcription, DNA-templated
NP19	0	57451	TENM2	go	BP	GO:0006351	transcription, DNA-templated
NP11	0	57451	TENM2	go	BP	GO:0007165	signal transduction
NP19	0	57451	TENM2	go	BP	GO:0007165	signal transduction
NP11	0	57451	TENM2	go	BP	GO:0016337	single organismal cell-cell adhesion
NP19	0	57451	TENM2	go	BP	GO:0016337	single organismal cell-cell adhesion
NP11	0	57451	TENM2	go	BP	GO:0051491	positive regulation of filopodium assembly
NP19	0	57451	TENM2	go	BP	GO:0051491	positive regulation of filopodium assembly
NP11	0	57451	TENM2	go	BP	GO:0097264	self proteolysis
NP19	0	57451	TENM2	go	BP	GO:0097264	self proteolysis
NP16	0	57468	SLC12A5	go	BP	GO:0006810	transport
NP16	0	57468	SLC12A5	go	BP	GO:0006811	ion transport
NP16	0	57468	SLC12A5	go	BP	GO:0006873	cellular ion homeostasis
NP16	0	57468	SLC12A5	go	BP	GO:0007268	chemical synaptic transmission
NP16	0	57468	SLC12A5	go	BP	GO:0007612	learning
NP16	0	57468	SLC12A5	go	BP	GO:0030644	cellular chloride ion homeostasis
NP16	0	57468	SLC12A5	go	BP	GO:0035264	multicellular organism growth
NP16	0	57468	SLC12A5	go	BP	GO:0040040	thermosensory behavior
NP16	0	57468	SLC12A5	go	BP	GO:0042493	response to drug
NP16	0	57468	SLC12A5	go	BP	GO:0060996	dendritic spine development
NP16	0	57468	SLC12A5	go	BP	GO:0071805	potassium ion transmembrane transport
NP16	0	57468	SLC12A5	go	BP	GO:1902476	chloride transmembrane transport
NP11	0	57480	PLEKHG1	go	BP	GO:0035023	regulation of Rho protein signal transduction
NP11	0	57480	PLEKHG1	go	BP	GO:0043547	positive regulation of GTPase activity
NP11	0	57492	ARID1B	go	BP	GO:0006351	transcription, DNA-templated
NP11	0	57492	ARID1B	go	BP	GO:0007399	nervous system development
NP11	0	57492	ARID1B	go	BP	GO:0016569	chromatin modification
NP11	0	57492	ARID1B	go	BP	GO:0048096	chromatin-mediated maintenance of transcription
NP11	0	57520	HECW2	go	BP	GO:0042787	protein ubiquitination involved in ubiquitin-dependent protein catabolic process
NP11	0	57553	MICAL3	go	BP	GO:0006887	exocytosis
NP11	0	57553	MICAL3	go	BP	GO:0007010	cytoskeleton organization
NP11	0	57553	MICAL3	go	BP	GO:0030042	actin filament depolymerization
NP11	0	57553	MICAL3	go	BP	GO:0055114	oxidation-reduction process
NP12	0	57580	PREX1	go	BP	GO:0006801	superoxide metabolic process
NP12	0	57580	PREX1	go	BP	GO:0007186	G-protein coupled receptor signaling pathway
NP12	0	57580	PREX1	go	BP	GO:0030041	actin filament polymerization
NP12	0	57580	PREX1	go	BP	GO:0030217	T cell differentiation
NP12	0	57580	PREX1	go	BP	GO:0030593	neutrophil chemotaxis
NP12	0	57580	PREX1	go	BP	GO:0030833	regulation of actin filament polymerization
NP12	0	57580	PREX1	go	BP	GO:0035023	regulation of Rho protein signal transduction
